TIMESTAMP,PD1,PD2,PD3,PD4,PD5,PD6,LABEL
1618602558992,0.85,0,0.57,0.36,0,0,1
1618602563995,0.85,0,0.57,0.36,0,0,1
1618602568997,0.85,0,0.57,0.36,0,0,1
1618602574002,0.85,0,0.57,0.36,0,0,1
1618602579004,0.85,0,0.57,0.36,0,0,1
1618602584012,0.85,0,0.57,0.36,0,0,1
1618602589015,0.85,0,0.57,0.36,0,0,1
1618602594017,0.85,0,0.57,0.36,0,0,1
1618602599020,0.85,0,0.57,0.36,0,0,1
1618602604023,0.85,0,0.57,0.36,0,0,1
1618602609026,0.85,0,0.57,0.36,0,0,1
1618602614028,0.85,0,0.57,0.36,0,0,1
1618602619033,0.85,0,0.57,0.36,0,0,1
1618602624035,0.85,0,0.57,0.36,0,0,1
1618602629038,0.85,0,0.57,0.36,0,0,1
1618602634048,0.85,0,0.57,0.36,0,0,1
1618602639054,0.85,0,0.57,0.36,0,0,1
1618602644061,0.85,0,0.57,0.36,0,0,1
1618602649072,0.85,0,0.57,0.36,0,0,1
1618602654082,0.85,0,0.57,0.36,0,0,1
1618602659085,0.85,0,0.57,0.36,0,0,1
1618602664088,0.85,0,0.57,0.36,0,0,1
1618602669092,0.85,0,0.57,0.36,0,0,1
1618602674095,0.85,0,0.57,0.36,0,0,1
1618602679098,0.85,0,0.57,0.36,0,0,1
1618602684103,0.85,0,0.57,0.36,0,0,1
1618602689105,0.85,0,0.57,0.36,0,0,1
1618602694108,0.85,0,0.57,0.36,0,0,1
1618602699112,0.85,0,0.57,0.36,0,0,1
1618602704118,0.85,0,0.57,0.36,0,0,1
1618602709123,0.85,0,0.57,0.36,0,0,1
1618602714131,0.85,0,0.57,0.36,0,0,1
1618602719134,0.85,0,0.57,0.36,0,0,1
1618602724137,0.85,0,0.57,0.36,0,0,1
1618602729140,0.85,0,0.57,0.36,0,0,1
1618602734143,0.85,0,0.57,0.36,0,0,1
1618602739146,0.85,0,0.57,0.36,0,0,1
1618602744148,0.85,0,0.57,0.36,0,0,1
1618602749151,0.85,0,0.57,0.36,0,0,1
1618602754154,0.85,0,0.57,0.36,0,0,1
1618602759157,0.85,0,0.57,0.36,0,0,1
1618602764159,0.85,0,0.57,0.36,0,0,1
1618602769162,0.85,0,0.57,0.36,0,0,1
1618602774166,0.85,0,0.57,0.36,0,0,1
1618602779168,0.85,0,0.57,0.36,0,0,1
1618602784171,0.85,0,0.57,0.36,0,0,1
1618602789174,0.85,0,0.57,0.36,0,0,1
1618602794177,0.85,0,0.57,0.36,0,0,1
1618602799179,0.85,0,0.57,0.36,0,0,1
1618602804182,0.85,0,0.57,0.36,0,0,1
1618602809185,0.85,0,0.57,0.36,0,0,1
1618602814192,0.85,0,0.57,0.36,0,0,1
1618602819196,0.85,0,0.57,0.36,0,0,1
1618602824201,0.85,0,0.57,0.36,0,0,1
1618602829204,0.85,0,0.57,0.36,0,0,1
1618602834207,0.85,0,0.57,0.36,0,0,1
1618602839210,0.85,0,0.57,0.36,0,0,1
1618602844213,0.85,0,0.57,0.36,0,0,1
1618602849216,0.85,0,0.57,0.36,0,0,1
1618602854221,0.85,0,0.57,0.36,0,0,1
1618602859224,0.85,0,0.57,0.36,0,0,1
1618602864227,0.85,0,0.57,0.36,0,0,1
1618602869230,0.85,0,0.57,0.36,0,0,1
1618602874233,0.85,0,0.57,0.36,0,0,1
1618602879236,0.85,0,0.57,0.36,0,0,1
1618602884239,0.85,0,0.57,0.36,0,0,1
1618602889243,0.85,0,0.57,0.36,0,0,1
1618602894249,0.85,0,0.57,0.36,0,0,1
1618602899253,0.85,0,0.57,0.36,0,0,1
1618602904257,0.85,0,0.57,0.36,0,0,1
1618602909260,0.85,0,0.57,0.36,0,0,1
1618602914263,0.85,0,0.57,0.36,0,0,1
1618602919266,0.85,0,0.57,0.36,0,0,1
1618602924269,0.85,0,0.57,0.36,0,0,1
1618602929272,0.85,0,0.57,0.36,0,0,1
1618602934275,0.85,0,0.57,0.36,0,0,1
1618602939278,0.85,0,0.57,0.36,0,0,1
1618602944282,0.85,0,0.57,0.36,0,0,1
1618602949291,0.85,0,0.57,0.36,0,0,1
1618602954294,0.85,0,0.57,0.36,0,0,1
1618602959297,0.85,0,0.57,0.36,0,0,1
1618602964300,0.85,0,0.57,0.36,0,0,1
1618602969303,0.85,0,0.57,0.36,0,0,1
1618602974306,0.85,0,0.57,0.36,0,0,1
1618602979309,0.85,0,0.57,0.36,0,0,1
1618602984312,0.85,0,0.57,0.36,0,0,1
1618602989315,0.85,0,0.57,0.36,0,0,1
1618602994317,0.85,0,0.57,0.36,0,0,1
1618602999321,0.85,0,0.57,0.36,0,0,1
1618603004324,0.85,0,0.57,0.36,0,0,1
1618603009327,0.85,0,0.57,0.36,0,0,1
1618603014330,0.85,0,0.57,0.36,0,0,1
1618603019333,0.85,0,0.57,0.36,0,0,1
1618603024336,0.85,0,0.57,0.36,0,0,1
1618603029339,0.85,0,0.57,0.36,0,0,1
1618603034342,0.85,0,0.57,0.36,0,0,1
1618603039345,0.85,0,0.57,0.36,0,0,1
1618603044347,0.85,0,0.57,0.36,0,0,1
1618603049350,0.85,0,0.57,0.36,0,0,1
1618603054353,0.85,0,0.57,0.36,0,0,1
1618603059356,0.85,0,0.57,0.36,0,0,1
1618603064358,0.85,0,0.57,0.36,0,0,1
1618603069361,0.85,0,0.57,0.36,0,0,1
1618603074364,0.85,0,0.57,0.36,0,0,1
1618603079367,0.85,0,0.57,0.36,0,0,1
1618603084371,0.85,0,0.57,0.36,0,0,1
1618603089374,0.85,0,0.57,0.36,0,0,1
1618603094377,0.85,0,0.57,0.36,0,0,1
1618694443414,0,0.83,0.78,0,0,0.18,1
1618694448505,0,0.83,0.74,0,0,0.2,1
1618694453526,0,0.88,0.74,0,0,0.2,1
1618694458544,0,0.88,0.7,0,0,0.23,1
1618694463550,0,0.88,0.7,0,0,0.23,1
1618694468562,0,0.88,0.66,0,0,0.26,1
1618694473575,0,0.88,0.66,0,0,0.26,1
1618694478580,0,0.88,0.63,0,0,0.28,1
1618694483606,0,0.88,0.63,0,0,0.28,1
1618694488634,0,1.03,0.59,0,0,0.28,1
1618694493654,0,1.03,0.59,0,0,0.31,1
1618694498672,0,1.05,0.56,0,0,0.31,1
1618694503687,0,1.05,0.56,0,0,0.34,1
1618694508716,0,0.99,0.56,0,0,0.34,1
1618694513732,0,0.99,0.52,0,0,0.37,1
1618694518742,0,0.92,0.52,0,0,0.37,1
1618694523762,0,0.92,0.49,0,0,0.4,1
1618694528787,0,0.83,0.49,0,0,0.4,1
1618694533801,0,0.83,0.46,0,0,0.43,1
1618694538822,0,0.83,0.46,0,0,0.43,1
1618694543842,0,0.83,0.43,0,0,0.46,1
1618694548857,0,0.85,0.43,0,0,0.46,1
1618694553871,0,0.85,0.4,0,0,0.5,1
1618694558884,0,0.87,0.4,0,0,0.5,1
1618694563913,0,0.87,0.39,0,0,0.53,1
1618694568924,0,0.87,0.39,0,0,0.53,1
1618694573932,0,0.75,0.37,0,0,0.53,1
1618694578946,0,0.75,0.37,0,0,0.56,1
1618694583963,0,0.72,0.36,0,0,0.56,1
1618694588972,0,0.72,0.36,0,0,0.59,1
1618694593982,0,0.78,0.36,0,0,0.59,1
1618694598992,0,0.78,0.35,0,0,0.62,1
1618694604002,0,0.81,0.35,0,0,0.62,1
1618694609025,0,0.81,0.34,0,0,0.66,1
1618694614043,0,0.73,0.34,0,0,0.66,1
1618694619088,0,0.73,0.33,0,0,0.69,1
1618694624120,0,0.79,0.33,0,0,0.69,1
1618694629126,0,0.79,0.33,0,0,0.73,1
1618694634143,0,0.62,0.33,0,0,0.73,1
1618694639161,0,0.62,0.33,0,0,0.76,1
1618694644180,0,0.57,0.33,0,0,0.76,1
1618694649192,0,0.57,0.33,0,0,0.79,1
1618694654197,0,0.57,0.33,0,0,0.79,1
1618694659212,0,0.56,0.34,0,0,0.79,1
1618694664222,0,0.56,0.34,0,0,0.82,1
1618694669239,0,0.57,0.34,0.01,0,0.82,1
1618694674270,0,0.57,0.34,0.01,0,0.85,1
1618694679284,0,0.61,0.35,0.01,0,0.85,1
1618694684302,0,0.61,0.35,0.01,0,0.88,1
1618694689307,0,0.61,0.36,0.01,0,0.88,1
1618694694324,0,0.61,0.36,0.01,0,0.91,1
1618694699342,0,0.59,0.37,0.01,0,0.91,1
1618694704353,0,0.59,0.37,0.01,0,0.93,1
1618694709363,0,0.48,0.38,0.01,0,0.93,1
1618694714368,0,0.48,0.38,0.01,0,0.97,1
1618694719382,0,0.44,0.39,0.01,0,0.97,1
1618694724392,0,0.44,0.39,0.01,0,0.99,1
1618694729407,0,0.36,0.4,0.01,0,0.99,1
1618694734422,0,0.36,0.4,0.01,0,1.01,1
1618694739441,0,0.36,0.4,0.01,0,1.01,1
1618694744473,0,0.33,0.4,0.02,0,1.01,1
1618694749485,0,0.33,0.42,0.02,0,1.03,1
1618694754502,0,0.28,0.42,0.02,0,1.03,1
1618694759512,0,0.28,0.42,0.02,0,1.04,1
1618694764537,0,0.26,0.43,0.02,0,1.04,1
1618694769572,0,0.26,0.43,0.02,0,1.06,0
1618694774585,0,0.22,0.43,0.03,0,1.06,0
1618694779602,0,0.22,0.43,0.03,0,1.08,0
1618694784624,0,0.19,0.44,0.03,0,1.08,0
1618694789638,0,0.19,0.44,0.03,0,1.08,0
1618694794652,0,0.16,0.45,0.03,0,1.08,0
1618694799672,0,0.16,0.45,0.03,0,1.09,0
1618694804687,0,0.11,0.46,0.03,0,1.09,0
1618694809703,0,0.11,0.46,0.03,0,1.1,0
1618694814712,0,0.09,0.46,0.03,0,1.1,0
1618694819721,0,0.09,0.46,0.04,0,1.1,0
1618694824732,0,0.09,0.47,0.04,0,1.1,0
1618694829753,0,0.08,0.47,0.04,0,1.1,0
1618694834759,0,0.08,0.47,0.04,0,1.09,0
1618694839772,0,0.05,0.47,0.08,0,1.09,0
1618694844780,0,0.05,0.47,0.08,0,1.1,0
1618694849796,0,0.03,0.47,0.12,0,1.1,0
1618694854812,0,0.03,0.47,0.12,0,1.09,0
1618694859855,0,0,0.47,0.13,0,1.09,0
1618694864869,0,0,0.47,0.13,0,1.09,0
1618694869882,0,0,0.47,0.13,0,1.09,0
1618694874893,0,0,0.47,0.17,0,1.06,0
1618694879901,0,0,0.47,0.17,0,1.06,0
1618694884911,0,0,0.47,0.19,0,1.05,0
1618694889921,0,0,0.47,0.19,0,1.05,0
1618694894934,0,0,0.47,0.22,0,1.04,1
1618694899944,0,0,0.47,0.22,0,1.04,1
1618694904985,0,0,0.47,0.24,0,1.03,1
1618694909996,0,0,0.48,0.24,0,1.03,1
1618694915011,0,0,0.48,0.24,0,1.03,1
1618694920021,0,0,0.48,0.3,0,1.01,1
1618694925032,0,0,0.48,0.3,0,1.01,1
1618694930043,0,0,0.48,0.31,0,1,1
1618694935052,0,0,0.47,0.31,0,1,1
1618694940064,0,0,0.47,0.31,0,0.99,1
1618694945082,0,0,0.47,0.33,0,0.99,1
1618694950092,0,0,0.47,0.33,0,0.96,1
1618694955102,0,0,0.47,0.36,0,0.96,1
1618694960112,0,0,0.47,0.36,0,0.95,1
1618694965122,0,0,0.47,0.38,0,0.95,1
1618694970132,0,0,0.47,0.38,0,0.93,1
1618694975142,0,0,0.47,0.41,0,0.93,1
1618694980151,0,0,0.47,0.41,0,0.91,1
1618694985163,0,0,0.47,0.42,0,0.91,1
1618694990184,0,0,0.47,0.42,0,0.88,1
1618694995191,0,0,0.48,0.41,0,0.88,1
1618695000201,0,0,0.48,0.41,0,0.88,1
1618695005211,0,0,0.48,0.46,0,0.86,1
1618695010221,0,0,0.48,0.46,0,0.86,1
1618695015242,0,0,0.48,0.48,0,0.85,1
1618695020251,0,0,0.48,0.48,0,0.85,1
1618695025261,0,0,0.48,0.5,0,0.82,1
1618695030271,0,0,0.49,0.5,0,0.82,1
1618695035281,0,0,0.49,0.5,0,0.8,1
1618695040291,0,0,0.5,0.52,0,0.8,1
1618695045302,0,0,0.5,0.52,0,0.78,1
1618695050311,0,0,0.51,0.55,0,0.78,1
1618695055321,0,0,0.51,0.55,0,0.76,1
1618695060332,0,0,0.52,0.63,0,0.76,1
1618695065342,0,0,0.52,0.63,0,0.74,1
1618695070352,0,0,0.53,0.67,0,0.74,1
1618695075371,0,0,0.53,0.67,0,0.72,1
1618695080382,0,0,0.55,0.71,0,0.72,1
1618695085392,0,0,0.55,0.71,0,0.72,1
1618695090412,0,0,0.57,0.71,0,0.7,1
1618695095423,0,0,0.57,0.71,0,0.7,1
1618695100432,0,0,0.57,0.7,0,0.68,1
1618695105464,0,0,0.58,0.7,0,0.68,1
1618695110484,0,0,0.58,0.7,0,0.66,1
1618695115501,0.01,0,0.6,0.7,0,0.66,1
1618695120518,0.01,0,0.6,0.7,0,0.64,1
1618695125529,0.01,0,0.63,0.7,0,0.64,1
1618695130542,0.01,0,0.63,0.7,0,0.62,1
1618695135547,0.01,0,0.65,0.64,0,0.62,1
1618695140562,0.01,0,0.65,0.64,0,0.6,1
1618695145572,0.01,0,0.67,0.58,0,0.6,1
1618695150582,0.01,0,0.67,0.58,0,0.58,1
1618695155592,0.01,0,0.69,0.59,0,0.58,1
1618695160602,0,0,0.69,0.59,0,0.57,1
1618695165614,0,0,0.71,0.6,0,0.57,1
1618695170624,0.01,0,0.71,0.6,0,0.57,1
1618695175642,0.01,0,0.74,0.56,0,0.55,1
1618695180652,0.01,0,0.74,0.56,0,0.55,1
1618695185661,0.01,0,0.74,0.56,0,0.53,1
1618695190670,0.01,0,0.77,0.56,0,0.53,1
1618695195682,0.01,0,0.77,0.61,0,0.51,1
1618695200691,0.01,0,0.79,0.61,0,0.51,1
1618695205701,0.01,0,0.79,0.61,0,0.5,1
1618695210723,0.01,0,0.82,0.59,0,0.5,1
1618695215731,0.01,0,0.82,0.59,0,0.48,1
1618695220741,0.01,0,0.85,0.59,0,0.48,1
1618695225746,0.01,0,0.85,0.59,0,0.46,1
1618695230756,0.01,0,0.88,0.54,0,0.46,1
1618695235768,0.01,0,0.88,0.54,0,0.44,1
1618695240778,0.01,0,0.9,0.5,0,0.44,1
1618695245788,0.01,0,0.9,0.5,0,0.42,1
1618695250810,0.01,0,0.92,0.5,0,0.42,1
1618695255833,0.01,0,0.92,0.5,0,0.42,1
1618695260838,0.01,0,0.95,0.47,0,0.41,1
1618695265852,0.01,0,0.95,0.47,0,0.41,1
1618695270861,0.01,0,0.95,0.44,0,0.39,1
1618695275872,0.01,0,0.97,0.44,0,0.39,1
1618695280883,0.01,0,0.97,0.42,0,0.38,1
1618695285899,0.01,0,1,0.42,0,0.38,1
1618695290924,0.01,0,1,0.42,0,0.36,1
1618695295942,0.01,0,1.02,0.37,0,0.36,1
1618695300952,0.01,0,1.02,0.37,0,0.34,1
1618695305962,0.02,0,1.04,0.35,0,0.34,1
1618695310974,0.02,0,1.04,0.35,0,0.32,1
1618695315991,0.02,0,1.06,0.33,0,0.32,1
1618695321001,0.01,0,1.06,0.33,0,0.29,1
1618695326011,0.01,0,1.08,0.3,0,0.29,1
1618695331032,0.01,0,1.08,0.3,0,0.28,1
1618695336041,0.01,0,1.1,0.26,0,0.28,1
1618695341051,0.02,0,1.1,0.26,0,0.28,1
1618695346061,0.02,0,1.11,0.24,0,0.26,1
1618695351071,0.02,0,1.11,0.24,0,0.26,1
1618695356081,0.02,0,1.11,0.22,0,0.24,1
1618695361092,0.01,0,1.13,0.22,0,0.24,1
1618695366101,0.01,0,1.13,0.2,0,0.23,1
1618695371111,0.02,0,1.15,0.2,0,0.23,1
1618695376121,0.02,0,1.15,0.2,0,0.21,1
1618695381131,0.02,0,1.17,0.19,0,0.21,1
1618695386136,0.02,0,1.17,0.19,0,0.19,1
1618695391158,0.02,0,1.18,0.17,0,0.19,1
1618695396174,0.02,0,1.18,0.17,0,0.17,1
1618695401192,0.02,0,1.19,0.17,0,0.17,1
1618695406215,0.01,0,1.19,0.17,0,0.15,1
1618695411226,0.01,0,1.2,0.16,0,0.15,1
1618695416231,0.01,0,1.2,0.16,0,0.13,1
1618695421249,0.01,0,1.21,0.16,0,0.13,1
1618695426255,0.01,0.01,1.21,0.16,0,0.13,1
1618695431272,0.01,0.01,1.22,0.15,0,0.09,1
1618695436282,0.01,0.02,1.22,0.15,0,0.09,1
1618695441292,0.01,0.02,1.22,0.14,0,0.05,1
1618695446303,0.02,0.03,1.23,0.14,0,0.05,1
1618695451311,0.02,0.03,1.23,0.13,0,0.03,1
1618695456316,0.01,0.03,1.23,0.13,0,0.03,1
1618695461332,0.01,0.03,1.23,0.13,0,0.02,1
1618695466342,0.01,0.03,1.23,0.12,0,0.02,1
1618695471352,0.01,0.03,1.23,0.12,0,0.02,1
1618695476363,0.02,0.03,1.24,0.12,0,0.02,1
1618695481372,0.02,0.03,1.24,0.12,0,0.02,1
1618695486381,0.02,0.03,1.24,0.12,0,0.02,1
1618695491402,0.02,0.03,1.24,0.12,0,0.01,1
1618695496411,0.02,0.03,1.24,0.12,0,0.01,1
1618695501421,0.01,0.03,1.24,0.12,0,0,1
1618695506432,0.01,0.03,1.23,0.12,0,0,1
1618695511442,0.04,0.03,1.23,0.12,0,0,1
1618695516451,0.04,0.03,1.23,0.11,0,0,1
1618695521461,0.05,0.03,1.23,0.11,0,0,1
1618695526466,0.05,0.03,1.23,0.11,0,0,1
1618695531479,0.05,0.03,1.22,0.11,0,0,1
1618695536490,0.05,0.03,1.22,0.11,0,0,1
1618695541501,0.07,0.03,1.22,0.11,0,0,1
1618695546511,0.07,0.03,1.22,0.11,0,0,1
1618695551524,0.07,0.03,1.21,0.11,0,0,1
1618695556536,0.07,0.03,1.21,0.11,0,0,1
1618695561568,0.09,0.03,1.2,0.11,0,0,1
1618695566573,0.09,0.03,1.2,0.11,0,0,1
1618695571603,0.09,0.03,1.19,0.11,0,0,1
1618695576611,0.1,0.03,1.19,0.11,0,0,1
1618695581621,0.1,0.03,1.18,0.12,0,0,1
1618695586631,0.12,0.03,1.18,0.12,0,0,1
1618695591641,0.12,0.03,1.18,0.12,0,0,1
1618695596646,0.13,0.03,1.18,0.12,0,0,1
1618695601661,0.13,0.03,1.16,0.12,0,0,1
1618695606672,0.15,0.02,1.16,0.12,0,0,1
1618695611684,0.15,0.02,1.16,0.12,0,0,1
1618695616692,0.17,0.02,1.14,0.12,0,0,1
1618695621702,0.17,0.02,1.14,0.11,0,0,1
1618695626713,0.19,0.02,1.14,0.11,0,0,1
1618695631718,0.19,0.02,1.14,0.11,0,0,1
1618695636731,0.22,0.02,1.13,0.12,0,0,1
1618695641741,0.22,0.02,1.13,0.12,0,0,1
1618695646751,0.24,0.01,1.11,0.12,0,0,1
1618695651761,0.24,0.01,1.11,0.12,0,0,1
1618695656782,0.24,0.01,1.1,0.12,0,0,1
1618695661791,0.26,0.01,1.1,0.12,0,0,1
1618695666795,0.26,0,1.1,0.12,0,0,1
1618695671811,0.28,0,1.1,0.12,0,0,1
1618695676821,0.28,0,1.07,0.13,0,0,1
1618695681831,0.31,0.01,1.07,0.13,0,0,1
1618695686849,0.31,0.01,1.06,0.13,0,0,1
1618695691862,0.33,0.01,1.06,0.13,0,0,1
1618695696872,0.33,0.01,1.06,0.13,0,0,1
1618695701876,0.35,0.01,1.05,0.13,0,0,1
1618695706887,0.35,0.01,1.05,0.14,0,0,1
1618695711898,0.38,0,1.04,0.14,0,0,1
1618695716912,0.38,0,1.04,0.14,0,0,1
1618695721921,0.39,0.01,1.02,0.14,0,0,1
1618695726943,0.39,0.01,1.02,0.14,0,0,1
1618695731958,0.42,0,1.01,0.14,0,0,1
1618695736963,0.42,0,1.01,0.14,0,0,1
1618695741971,0.42,0,0.99,0.15,0,0,1
1618695746981,0.44,0,0.99,0.15,0,0,1
1618695751992,0.44,0,0.98,0.14,0,0,1
1618695757003,0.46,0,0.98,0.14,0,0,1
1618695762013,0.46,0,0.64,0.15,0,0,1
1618695767025,0.48,0,0.64,0.15,0,0,1
1618695772041,0.48,0,0.94,0.16,0,0,1
1618695777051,0.5,0,0.94,0.16,0,0,1
1618695782062,0.5,0,0.94,0.15,0,0,1
1618695787072,0.52,0,0.94,0.15,0,0,1
1618695792076,0.52,0,0.94,0.14,0,0,1
1618695797087,0.54,0,0.92,0.14,0,0,1
1618695802095,0.54,0,0.92,0.14,0,0,1
1618695807104,0.56,0,0.91,0.15,0,0,1
1618695812111,0.56,0,0.91,0.15,0,0,1
1618695817121,0.59,0,0.88,0.15,0,0,1
1618695822131,0.59,0,0.88,0.15,0,0,1
1618695827141,0.59,0,0.87,0.15,0,0,1
1618695832151,0.6,0,0.87,0.15,0,0,1
1618695837162,0.6,0,0.85,0.16,0,0,1
1618695842171,0.62,0,0.85,0.16,0,0,1
1618695847181,0.62,0,0.84,0.16,0,0,1
1618695852186,0.64,0,0.84,0.16,0,0,1
1618695857209,0.64,0,0.82,0.16,0,0,1
1618695862221,0.66,0,0.82,0.16,0,0,1
1618695867231,0.66,0,0.82,0.16,0,0,1
1618695872241,0.68,0,0.81,0.16,0,0,1
1618695877252,0.68,0,0.81,0.16,0,0,1
1618695882261,0.69,0,0.79,0.16,0,0,1
1618695887271,0.69,0,0.79,0.16,0,0,1
1618695892281,0.71,0,0.78,0.15,0,0,1
1618695897292,0.71,0,0.78,0.15,0,0,1
1618695902301,0.73,0,0.76,0.15,0,0,1
1618695907311,0.73,0,0.76,0.15,0,0,1
1618695912321,0.73,0,0.74,0.15,0,0,1
1618695917331,0.75,0,0.74,0.15,0,0,1
1618695922341,0.75,0,0.73,0.14,0,0,1
1618695927374,0.76,0,0.73,0.14,0,0,1
1618695932393,0.76,0,0.72,0.14,0,0,1
1618695937404,0.77,0,0.72,0.14,0,0,1
1618695942420,0.77,0,0.71,0.14,0,0,1
1618695947431,0.79,0,0.71,0.14,0,0,1
1618695952436,0.79,0,0.71,0.14,0,0,1
1618695957451,0.8,0,0.69,0.14,0,0,1
1618695962463,0.8,0,0.69,0.13,0,0,1
1618695967472,0.81,0.01,0.68,0.13,0,0,1
1618695972481,0.81,0.01,0.68,0.13,0,0,1
1618695977492,0.83,0.01,0.67,0.12,0,0,1
1618695982501,0.83,0.01,0.67,0.12,0,0,1
1618695987522,0.84,0.01,0.66,0.12,0,0,1
1618695992543,0.84,0.01,0.66,0.12,0,0,1
1618695997552,0.85,0.02,0.64,0.11,0,0,1
1618696002562,0.85,0.02,0.64,0.11,0,0,1
1618696007593,0.86,0.02,0.63,0.11,0,0,1
1618696012604,0.86,0.02,0.63,0.11,0,0,1
1618696017611,0.87,0.02,0.62,0.1,0,0,1
1618696022616,0.87,0.02,0.62,0.1,0,0,1
1618696027631,0.88,0.02,0.61,0.09,0,0,1
1618696032642,0.88,0.03,0.61,0.09,0,0,1
1618696037651,0.9,0.03,0.61,0.09,0,0,1
1618696042662,0.9,0.03,0.6,0.09,0,0,1
1618696047671,0.9,0.03,0.6,0.08,0,0,1
1618696052682,0.9,0.04,0.59,0.08,0,0,1
1618696057692,0.91,0.04,0.59,0.08,0,0,1
1618696062704,0.91,0.04,0.58,0.08,0,0,1
1618696067718,0.93,0.04,0.58,0.08,0,0,1
1618696072755,0.93,0.04,0.57,0.08,0,0,1
1618696077772,0.93,0.04,0.57,0.08,0,0,1
1618696082781,0.94,0.04,0.56,0.07,0,0,1
1618696087791,0.94,0.04,0.56,0.07,0,0,1
1618696092802,0.95,0.05,0.55,0.07,0,0,1
1618696097814,0.95,0.05,0.55,0.07,0,0,1
1618696102823,0.96,0.05,0.54,0.06,0,0,1
1618696107834,0.96,0.06,0.54,0.06,0,0,1
1618696112843,0.97,0.06,0.53,0.05,0,0,1
1618696117869,0.97,0.06,0.53,0.05,0,0,1
1618696122885,0.97,0.06,0.53,0.03,0,0,1
1618696127896,0.97,0.06,0.53,0.03,0,0,1
1618696132913,0.99,0.06,0.53,0.03,0,0,1
1618696137952,0.99,0.06,0.52,0.03,0,0,1
1618696142962,0.99,0.06,0.52,0.03,0,0,1
1618696147971,0.99,0.06,0.52,0.03,0,0,1
1618696152982,0.99,0.06,0.52,0.03,0,0,1
1618696157999,0.99,0.06,0.51,0.02,0,0,1
1618696163111,0.99,0.06,0.51,0.02,0,0,1
1618696168138,0.99,0.06,0.5,0.02,0,0,1
1618696173148,0.99,0.06,0.5,0.02,0,0,1
1618696178162,1,0.06,0.5,0.01,0,0,1
1618696183175,1,0.06,0.5,0.01,0,0,1
1618696188183,1,0.06,0.5,0.01,0,0,1
1618696193191,1,0.06,0.5,0.01,0,0,1
1618696198200,1,0.06,0.49,0.01,0,0,1
1618696203211,1,0.07,0.49,0.01,0,0,1
1618696208218,1.01,0.07,0.49,0.01,0,0,1
1618696213233,1.01,0.07,0.49,0.01,0,0,1
1618696218242,1.01,0.07,0.49,0.01,0,0,1
1618696223252,1.01,0.07,0.49,0.01,0,0,1
1618696228261,1.01,0.07,0.49,0.01,0,0,1
1618696233271,1.01,0.07,0.49,0.01,0,0,1
1618696238281,1.01,0.07,0.49,0.01,0,0,1
1618696243302,1.01,0.07,0.48,0.01,0,0,1
1618696248316,1.01,0.07,0.48,0.01,0,0,1
1618696253333,1,0.07,0.48,0.01,0,0,1
1618696258353,1,0.07,0.48,0.01,0,0,1
1618696263366,1,0.08,0.48,0,0,0,1
1618696268383,1,0.08,0.48,0,0,0,1
1618696273392,1.01,0.08,0.48,0.01,0,0,1
1618696278409,1.01,0.08,0.48,0.01,0,0,1
1618696283443,1.01,0.08,0.48,0.01,0,0,1
1618696288452,1.01,0.08,0.48,0.01,0,0,1
1618696293463,1.01,0.09,0.48,0.01,0,0,1
1618696298486,1.01,0.09,0.48,0.01,0,0,1
1618696303503,1,0.09,0.48,0.01,0,0,1
1618696308535,1,0.09,0.49,0.01,0,0,1
1618696313552,1.01,0.09,0.49,0.01,0,0,1
1618696318562,1.01,0.09,0.49,0.01,0,0,1
1618696323572,1,0.1,0.49,0.01,0,0,1
1618696328582,1,0.1,0.49,0,0,0,1
1618696333592,1,0.1,0.49,0,0,0,1
1618696338601,0.99,0.1,0.49,0.01,0,0,1
1618696343612,0.99,0.11,0.49,0.01,0,0,1
1618696348628,1,0.11,0.49,0,0,0,1
1618696353640,1,0.11,0.49,0,0,0,1
1618696358652,0.98,0.11,0.5,0,0,0,1
1618696363661,0.98,0.11,0.5,0,0,0,1
1618696368671,0.98,0.11,0.5,0,0,0,1
1618696373681,0.98,0.11,0.5,0,0,0,1
1618696378686,0.98,0.11,0.5,0,0,0,1
1618696383718,0.98,0.11,0.51,0,0,0,1
1618696388741,0.97,0.11,0.51,0,0,0,1
1618696393759,0.97,0.11,0.52,0,0,0,1
1618696398771,0.97,0.12,0.52,0,0,0,1
1618696403783,0.97,0.12,0.52,0,0,0,1
1618696408802,0.95,0.12,0.52,0,0,0,1
1618696413819,0.95,0.12,0.53,0,0,0,1
1618696418833,0.95,0.12,0.53,0,0,0,1
1618696423848,0.94,0.12,0.54,0,0,0,1
1618696428861,0.94,0.12,0.54,0,0,0,1
1618696433868,0.93,0.12,0.55,0,0,0,1
1618696438885,0.93,0.12,0.55,0,0,0,1
1618696443896,0.92,0.13,0.56,0,0,0,1
1618696448922,0.92,0.13,0.56,0,0,0,1
1618696453930,0.92,0.13,0.57,0,0,0,1
1618696458942,0.92,0.13,0.57,0,0,0,1
1618696463951,0.9,0.13,0.57,0,0,0,1
1618696468961,0.9,0.13,0.58,0,0,0,1
1618696473971,0.89,0.13,0.58,0,0,0,1
1618696478981,0.89,0.13,0.59,0,0,0,1
1618696483986,0.88,0.13,0.59,0,0,0,1
1618696489001,0.88,0.13,0.6,0,0,0,1
1618696494011,0.87,0.13,0.6,0,0,0,1
1618696499021,0.87,0.13,0.61,0,0,0,1
1618696504031,0.87,0.13,0.61,0,0,0,1
